,ask_p_0,ask_p_1,ask_p_2,ask_p_3,ask_p_4,ask_p_5,ask_p_6,ask_p_7,ask_p_8,ask_p_9,ask_vol_0,ask_vol_1,ask_vol_2,ask_vol_3,ask_vol_4,ask_vol_5,ask_vol_6,ask_vol_7,ask_vol_8,ask_vol_9,bid_p_0,bid_p_1,bid_p_2,bid_p_3,bid_p_4,bid_p_5,bid_p_6,bid_p_7,bid_p_8,bid_p_9,bid_vol_0,bid_vol_1,bid_vol_2,bid_vol_3,bid_vol_4,bid_vol_5,bid_vol_6,bid_vol_7,bid_vol_8,bid_vol_9
1103,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2663357.0,950544.0,1281388.0,209195.0,237545.0,145200.0,663601.0,157634.0,460496.0,163580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1759107.0,418919.0,85029.0,2228394.0,143287.0,209690.0,444790.0,145591.0,98867.0,1220384.0
1104,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2696196.0,950544.0,1283069.0,203362.0,261097.0,156866.0,686933.0,122636.0,450430.0,138446.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1623309.0,449591.0,85032.0,2193728.0,143290.0,210540.0,432724.0,157257.0,98867.0,1214086.0
1105,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2707594.0,950544.0,1275636.0,203362.0,261097.0,156866.0,675667.0,157634.0,437164.0,127580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1623311.0,447094.0,90035.0,2193731.0,143293.0,210540.0,444390.0,145591.0,99067.0,1214086.0
1106,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2746325.0,950059.0,1278136.0,220861.0,249009.0,145200.0,1018130.0,135902.0,448230.0,251822.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1473112.0,447239.0,90008.0,2198705.0,143486.0,210540.0,444390.0,145591.0,99467.0,1209086.0
1107,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2746480.0,950026.0,1283969.0,203362.0,249147.0,145200.0,1034796.0,117036.0,473362.0,240956.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1472112.0,447239.0,90008.0,2198705.0,143486.0,210540.0,444390.0,145591.0,99467.0,1209086.0
1108,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2752313.0,949805.0,1289581.0,215028.0,260675.0,145200.0,1022582.0,128702.0,462630.0,229290.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1291114.0,447198.0,90010.0,2198707.0,143488.0,210540.0,444390.0,145591.0,99467.0,1209086.0
1109,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3075640.0,950282.0,1283748.0,203362.0,247363.0,316289.0,714796.0,118702.0,472610.0,127580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1234052.0,447250.0,90024.0,2198711.0,143492.0,210540.0,444390.0,145591.0,151467.0,1177156.0
1110,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3074873.0,950282.0,1283748.0,203362.0,248009.0,316289.0,714796.0,118702.0,473496.0,127580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1233059.0,447252.0,90026.0,2196213.0,143494.0,210540.0,444390.0,145591.0,151267.0,1177356.0
1111,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3075166.0,950197.0,1283748.0,203362.0,247347.0,145200.0,711476.0,170702.0,473196.0,250939.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1233061.0,446993.0,90028.0,2196215.0,143496.0,210540.0,496390.0,143931.0,99267.0,1177356.0
1112,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3075231.0,950197.0,1283748.0,203362.0,247347.0,145200.0,714038.0,170702.0,473196.0,250939.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1233063.0,447256.0,90030.0,2198717.0,143498.0,210540.0,496390.0,145212.0,99267.0,1177356.0
1113,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3075662.0,949799.0,1283786.0,203362.0,235746.0,162866.0,708796.0,159036.0,473196.0,262605.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1213651.0,447296.0,108055.0,2201219.0,143500.0,210540.0,496390.0,145591.0,99267.0,1177356.0
1114,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3075749.0,955632.0,1277953.0,260362.0,208213.0,168532.0,698796.0,90370.0,577182.0,151712.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1263701.0,447290.0,108059.0,2188843.0,143504.0,210540.0,444390.0,139401.0,48175.0,1177401.0
1115,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3079773.0,949804.0,1278156.0,260362.0,264884.0,156866.0,698796.0,90370.0,576382.0,140046.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1263719.0,447276.0,108061.0,2193657.0,143506.0,213040.0,444390.0,144307.0,48175.0,1177401.0
1116,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3075954.0,954820.0,1330989.0,245598.0,260883.0,145240.0,675409.0,114702.0,575579.0,150912.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1188299.0,446908.0,90042.0,2195851.0,143510.0,219397.0,409392.0,180400.0,59841.0,1165735.0
1117,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3376434.0,954820.0,1356557.0,208362.0,247705.0,156906.0,664185.0,118702.0,585779.0,151712.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1188301.0,446910.0,90044.0,2213444.0,143512.0,191572.0,409392.0,180184.0,59841.0,1165735.0
1118,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2991973.0,939531.0,1356354.0,208362.0,247781.0,156906.0,698796.0,125368.0,574633.0,128380.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1188423.0,461792.0,108069.0,2157314.0,143514.0,200292.0,383842.0,180379.0,59841.0,1165735.0
1119,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2991582.0,939884.0,1298521.0,220028.0,296626.0,168572.0,660914.0,115502.0,441454.0,278821.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1189250.0,460983.0,108063.0,2151349.0,195518.0,202874.0,395508.0,166523.0,66227.0,1165735.0
1120,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2997509.0,939884.0,1298521.0,220028.0,284960.0,168572.0,673154.0,103036.0,444364.0,291287.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1188351.0,460985.0,108065.0,2151351.0,195520.0,201100.0,395508.0,166523.0,66227.0,1165691.0
1121,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3042308.0,938677.0,1304354.0,208362.0,240762.0,145240.0,705655.0,102036.0,446082.0,152712.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1237477.0,460857.0,108069.0,2148855.0,101524.0,202024.0,395508.0,169988.0,59841.0,1165691.0
1122,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2971322.0,940356.0,1304179.0,220028.0,261228.0,156906.0,675464.0,102036.0,457482.0,150112.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1233499.0,460859.0,108071.0,2151357.0,93526.0,202024.0,395508.0,172706.0,59841.0,1165736.0
1123,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2931346.0,941510.0,1293346.0,220028.0,260428.0,168572.0,675464.0,102036.0,459948.0,127580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1197170.0,460196.0,118075.0,2151361.0,103530.0,243223.0,405508.0,172910.0,69841.0,1165736.0
1124,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2930396.0,941545.0,1267778.0,220028.0,285938.0,180238.0,663798.0,102036.0,467827.0,115114.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1197141.0,460167.0,118046.0,2151332.0,103501.0,243223.0,405508.0,172578.0,69841.0,1165736.0
1125,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2951638.0,935816.0,1273611.0,208362.0,276134.0,168572.0,687130.0,102036.0,468548.0,140246.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1220729.0,478294.0,100065.0,2148836.0,103505.0,243223.0,405508.0,172910.0,69841.0,1165736.0
1126,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2981573.0,956734.0,1367778.0,220028.0,276134.0,180238.0,675464.0,102036.0,467748.0,129380.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1220650.0,463296.0,100067.0,2148838.0,103507.0,243223.0,405508.0,172910.0,69841.0,1165691.0
1127,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2982274.0,964874.0,1367778.0,212528.0,287603.0,168572.0,687130.0,102036.0,457482.0,127580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1220656.0,563302.0,100073.0,2148844.0,103513.0,266555.0,417174.0,149578.0,58175.0,1175690.0
1128,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3133556.0,964874.0,1367778.0,212528.0,287806.0,168572.0,675464.0,113702.0,467482.0,132580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1220658.0,563304.0,100075.0,2148846.0,103515.0,243223.0,405508.0,172910.0,69841.0,1169857.0
1129,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3133556.0,964874.0,1367778.0,212528.0,287806.0,168572.0,675464.0,113702.0,467482.0,132580.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1221349.0,563265.0,100056.0,2148817.0,103486.0,243223.0,405508.0,166510.0,69841.0,1158191.0
1130,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3115901.0,956822.0,1365282.0,200862.0,321398.0,156906.0,663377.0,114502.0,485660.0,120114.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1259485.0,563369.0,100060.0,2148821.0,103490.0,254889.0,428840.0,149578.0,58175.0,1164024.0
1131,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3111584.0,948356.0,1369115.0,208362.0,287188.0,156906.0,686709.0,116726.0,497326.0,115914.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1259487.0,563292.0,100062.0,2148823.0,115158.0,254889.0,417174.0,149578.0,69841.0,1169574.0
1132,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3111761.0,948084.0,1369115.0,208362.0,271188.0,172906.0,686709.0,116726.0,497326.0,115914.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1258371.0,563491.0,100064.0,2148825.0,115160.0,254889.0,417174.0,149578.0,79841.0,1181240.0
1133,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3113584.0,948405.0,1365115.0,208419.0,270388.0,172894.0,686709.0,116726.0,496526.0,115914.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2091980.0,563495.0,100068.0,2148829.0,115164.0,217040.0,423561.0,143191.0,79841.0,1181285.0
1134,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3125638.0,948405.0,1365536.0,208419.0,270809.0,172894.0,687130.0,116726.0,495526.0,116914.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2072136.0,514189.0,100070.0,2148831.0,115166.0,217040.0,423561.0,143191.0,79841.0,1181285.0
1135,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3118847.0,954480.0,1359703.0,214252.0,257081.0,161228.0,673364.0,128392.0,480860.0,140246.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2084188.0,502051.0,100072.0,2148833.0,115168.0,228706.0,411895.0,143191.0,79886.0,1192906.0
1136,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3095406.0,948078.0,1360343.0,214252.0,255634.0,145228.0,680001.0,140058.0,480060.0,138446.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2102606.0,488769.0,102074.0,2148835.0,115170.0,217040.0,373561.0,144191.0,79886.0,1181240.0
1137,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,3098300.0,949197.0,1360343.0,214252.0,255653.0,145228.0,679798.0,140058.0,468394.0,138446.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2102792.0,486101.0,102077.0,2148838.0,115173.0,240372.0,350229.0,144191.0,85719.0,1187073.0
1138,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2856882.0,948952.0,1360343.0,214252.0,250315.0,145228.0,685427.0,128392.0,474860.0,138446.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2089665.0,485875.0,120101.0,2148839.0,161373.0,217040.0,373561.0,144191.0,79886.0,1181088.0
1139,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2862403.0,949144.0,1360343.0,214252.0,250453.0,161228.0,663798.0,140058.0,474948.0,126780.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2089608.0,503913.0,102073.0,2148844.0,162178.0,223236.0,373561.0,138147.0,79886.0,1180988.0
1140,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2859583.0,949114.0,1360343.0,214252.0,250453.0,161228.0,663798.0,140058.0,475260.0,126780.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2091719.0,501315.0,102076.0,2151347.0,162181.0,223236.0,373561.0,142147.0,79886.0,1176988.0
1141,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2862161.0,949552.0,1360373.0,214252.0,250357.0,149562.0,663839.0,151724.0,475177.0,126905.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2142025.0,500939.0,102079.0,2151350.0,162784.0,223236.0,373561.0,142147.0,79886.0,1179988.0
1142,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2858076.0,946566.0,1360373.0,214252.0,250292.0,145228.0,680042.0,128392.0,484545.0,126905.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2160360.0,485418.0,102081.0,2151352.0,162786.0,223236.0,373561.0,139853.0,79886.0,1178282.0
1143,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2863216.0,949685.0,1360373.0,214252.0,250154.0,145228.0,691708.0,128392.0,485177.0,139371.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806085.0,485422.0,102085.0,2148856.0,162790.0,223266.0,273561.0,243853.0,79886.0,1178282.0
1144,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2862512.0,949481.0,1360373.0,214252.0,250154.0,145228.0,691708.0,128392.0,485177.0,139371.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806087.0,485743.0,102087.0,2148858.0,162792.0,223266.0,273561.0,243853.0,79886.0,1178282.0
1145,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2853768.0,949699.0,1366765.0,214252.0,250154.0,145228.0,691708.0,128392.0,485177.0,139371.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806089.0,483245.0,102089.0,2148860.0,162794.0,223266.0,273442.0,243853.0,79886.0,1178282.0
1146,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2853992.0,949866.0,1373784.0,214252.0,250154.0,133562.0,691708.0,140058.0,485177.0,126905.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806065.0,485771.0,102064.0,2148835.0,162769.0,223266.0,296261.0,243853.0,79886.0,1178247.0
1147,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2854603.0,950355.0,1373784.0,214252.0,250154.0,145228.0,680042.0,140058.0,485177.0,126905.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806065.0,485771.0,102064.0,2148835.0,162769.0,223266.0,296261.0,241295.0,79886.0,1178247.0
1148,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2853161.0,955686.0,1365392.0,214252.0,250154.0,145228.0,691708.0,128392.0,485177.0,138571.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806088.0,485775.0,102106.0,2148839.0,162773.0,225824.0,296261.0,241330.0,79886.0,1178247.0
1149,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2854640.0,950355.0,1365592.0,214811.0,256187.0,145228.0,668576.0,128392.0,470621.0,150237.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806112.0,485779.0,102110.0,2148843.0,174443.0,237490.0,272929.0,240263.0,85719.0,1187551.0
1150,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2854640.0,956746.0,1365592.0,214252.0,250354.0,133562.0,680242.0,151724.0,473711.0,138571.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1809564.0,483281.0,102112.0,2148845.0,162779.0,226891.0,296261.0,240263.0,79886.0,1182148.0
1151,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2852457.0,955948.0,1365592.0,214252.0,250354.0,145228.0,703574.0,116726.0,483117.0,139371.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1816135.0,476652.0,102083.0,2148816.0,162750.0,226891.0,296261.0,240263.0,79886.0,1182148.0
1152,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2856460.0,956846.0,1363092.0,214252.0,250492.0,145228.0,703574.0,116726.0,485339.0,139371.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1816142.0,479154.0,102085.0,2146318.0,121753.0,226891.0,296261.0,240263.0,79886.0,1182148.0
1153,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2707706.0,956862.0,1363092.0,214252.0,250373.0,145228.0,703574.0,116726.0,497005.0,127705.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2151211.0,479158.0,102089.0,2146322.0,121757.0,226891.0,296261.0,239763.0,79886.0,1187614.0
1154,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2707706.0,956862.0,1363092.0,214252.0,250373.0,145228.0,703574.0,116726.0,486605.0,127705.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2301211.0,481158.0,102089.0,2146322.0,121757.0,226891.0,296261.0,239763.0,79886.0,1187614.0
1155,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2337416.0,956899.0,1365463.0,214252.0,245886.0,145228.0,680242.0,140058.0,474810.0,138571.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2301243.0,481162.0,102093.0,2148826.0,133427.0,231051.0,284595.0,234205.0,79886.0,1187614.0
1156,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2360426.0,956899.0,1363287.0,214252.0,252874.0,133562.0,692038.0,140058.0,474810.0,126905.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2301245.0,478664.0,102095.0,2148828.0,121763.0,242717.0,284595.0,237853.0,79886.0,1187614.0
1157,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2664230.0,956899.0,1363287.0,209252.0,252874.0,133562.0,703704.0,133392.0,474810.0,138571.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2299313.0,481168.0,102099.0,2148682.0,132483.0,272050.0,284595.0,237853.0,85719.0,1193447.0
1158,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2216531.0,950543.0,1363287.0,201752.0,252874.0,141062.0,684181.0,133392.0,490810.0,138571.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2429438.0,481322.0,102253.0,2148686.0,132487.0,272050.0,285872.0,244193.0,84442.0,1186447.0
1159,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1950543.0,950038.0,1363287.0,201752.0,252874.0,141062.0,663011.0,121726.0,514142.0,126905.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2429440.0,481362.0,113921.0,2172020.0,120823.0,260384.0,274206.0,245474.0,96108.0,1186447.0
1160,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1962645.0,945152.0,1362647.0,202311.0,252738.0,146895.0,652103.0,98394.0,513557.0,138571.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2429442.0,478864.0,113923.0,2172022.0,120625.0,260384.0,274206.0,262964.0,90275.0,1174781.0
1161,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1951096.0,945152.0,1362647.0,202155.0,216295.0,146895.0,652103.0,98394.0,482947.0,173569.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2446513.0,478866.0,125591.0,2161390.0,108961.0,260384.0,303371.0,252202.0,66943.0,1206781.0
1162,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1950998.0,945054.0,1362226.0,202311.0,246777.0,146895.0,651682.0,98394.0,482947.0,173569.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2476515.0,528868.0,125593.0,2170182.0,108963.0,272050.0,291705.0,256597.0,66943.0,1206781.0
1163,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1884982.0,796152.0,1362376.0,202311.0,251559.0,146895.0,651682.0,98394.0,482180.0,173569.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2564268.0,528752.0,137111.0,2160362.0,108765.0,260384.0,303371.0,256752.0,66943.0,1206781.0
1164,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1870892.0,797168.0,1298758.0,202311.0,258493.0,146895.0,638697.0,98394.0,488747.0,173569.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2494233.0,526755.0,137114.0,2159365.0,103368.0,251990.0,291705.0,268730.0,66898.0,1207516.0
1165,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2163552.0,798220.0,1298566.0,202311.0,258397.0,137305.0,661284.0,98399.0,473144.0,173569.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2496105.0,529179.0,125451.0,2159368.0,115037.0,257184.0,291705.0,264730.0,705548.0,568916.0
1166,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,2163486.0,797716.0,1328758.0,202311.0,258251.0,137305.0,660928.0,98399.0,467144.0,173569.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2496109.0,529181.0,137119.0,2159370.0,103373.0,257184.0,291705.0,264730.0,705548.0,568916.0
1167,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1912822.0,548353.0,1328758.0,202732.0,258251.0,131333.0,651976.0,110065.0,478750.0,177903.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2346113.0,529866.0,133793.0,2171040.0,113043.0,253384.0,291705.0,261480.0,705548.0,560941.0
